Description,Location,Confidence
ENST00000827931.1|ENSG00000307696.1,Cytosol,0.9653556942939758
ENST00000827933.1|ENSG00000307696.1,Cytosol,0.9808846712112428
ENST00000827932.1|ENSG00000307696.1,Cytosol,0.9654062390327454
ENST00000757900.1|ENSG00000298773.1,Cytosol,0.8118834495544434
ENST00000750841.1|ENSG00000297761.1,Cytosol,0.9362558722496032
ENST00000750933.1|ENSG00000297785.1,Cytosol,0.9094396829605104
ENST00000671602.1|ENSG00000286942.1,Cytosol,0.8419879674911499
ENST00000778824.1|ENSG00000286399.2,Cytosol,0.8077650666236877
ENST00000778823.1|ENSG00000286399.2,Cytosol,0.8709067106246948
ENST00000778830.1|ENSG00000286399.2,Cytosol,0.8172550797462463
ENST00000778831.1|ENSG00000286399.2,Cytosol,0.8447771072387695
ENST00000778832.1|ENSG00000286399.2,Cytosol,0.9147316813468932
ENST00000778833.1|ENSG00000286399.2,Cytosol,0.8096721172332764
ENST00000779100.1|ENSG00000301477.1,Cytosol,0.807314395904541
ENST00000779101.1|ENSG00000301477.1,Cytosol,0.8328906297683716
ENST00000779102.1|ENSG00000301477.1,Cytosol,0.8247331976890564
ENST00000779103.1|ENSG00000301477.1,Cytosol,0.9239718914031982
ENST00000779104.1|ENSG00000301477.1,Cytosol,0.8404366970062256
ENST00000779105.1|ENSG00000301477.1,Cytosol,0.9672518968582152
ENST00000779107.1|ENSG00000301477.1,Cytosol,0.9627622365951538
ENST00000779106.1|ENSG00000301477.1,Cytosol,0.8032552003860474
ENST00000779397.1|ENSG00000301504.1,Cytosol,0.8907243609428406
ENST00000826516.1|ENSG00000307480.1,Cytosol,0.827035129070282
ENST00000727367.1|ENSG00000295013.1,Cytosol,0.9686510562896729
ENST00000727368.1|ENSG00000295013.1,Cytosol,0.9537274241447448
ENST00000774859.1|ENSG00000300890.1,Cytosol,0.9194847345352172
ENST00000775473.1|ENSG00000301004.1,Cytosol,0.8894384503364563
ENST00000755043.1|ENSG00000289018.3,Cytosol,0.9579690098762512
ENST00000691715.3|ENSG00000289018.3,Cytosol,0.9671307802200316
ENST00000563949.1|ENSG00000261096.1,Cytosol,0.8605417013168335
ENST00000715297.1|ENSG00000224516.6,Cytosol,0.9842738509178162
ENST00000441266.5|ENSG00000224516.6,Cytosol,0.989635407924652
ENST00000441266.5|ENSG00000224516.6,Membrane,0.8483538627624512
ENST00000441266.5|ENSG00000224516.6,Nucleolus,0.8212364912033081
ENST00000439072.1|ENSG00000224516.6,Cytosol,0.989222288131714
ENST00000461596.1|ENSG00000224516.6,Cytosol,0.9374319314956664
ENST00000836062.1|ENSG00000237087.2,Cytosol,0.936816930770874
ENST00000836063.1|ENSG00000237087.2,Cytosol,0.9478331804275512
ENST00000836076.1|ENSG00000237087.2,Cytosol,0.96261465549469
ENST00000836066.1|ENSG00000237087.2,Cytosol,0.8370403051376343
ENST00000836081.1|ENSG00000237087.2,Cytosol,0.842578113079071
ENST00000836080.1|ENSG00000237087.2,Cytosol,0.8660982847213745
ENST00000836077.1|ENSG00000237087.2,Cytosol,0.961560070514679
ENST00000836078.1|ENSG00000237087.2,Cytosol,0.8064941763877869
ENST00000836075.1|ENSG00000237087.2,Cytosol,0.8669955134391785
ENST00000836074.1|ENSG00000237087.2,Cytosol,0.9011401534080504
ENST00000836073.1|ENSG00000237087.2,Cytosol,0.8820635676383972
ENST00000437095.1|ENSG00000237087.2,Cytosol,0.9925426244735718
ENST00000815078.1|ENSG00000306068.1,Cytosol,0.829433023929596
ENST00000815079.1|ENSG00000306068.1,Cytosol,0.8225709199905396
ENST00000815080.1|ENSG00000306068.1,Cytosol,0.91288560628891
ENST00000803681.1|ENSG00000304480.1,Cytosol,0.984282910823822
ENST00000803679.1|ENSG00000304480.1,Cytosol,0.9642996788024902
ENST00000803680.1|ENSG00000304480.1,Cytosol,0.9553211331367492
ENST00000782985.1|ENSG00000301941.1,Cytosol,0.8186942338943481
ENST00000846713.1|ENSG00000237126.9,Cytosol,0.8903094530105591
ENST00000415506.6|ENSG00000237126.9,Cytosol,0.8521355390548706
ENST00000601434.6|ENSG00000237126.9,Cytosol,0.8413512110710144
ENST00000597495.1|ENSG00000237126.9,Cytosol,0.8380879163742065
ENST00000800218.1|ENSG00000304167.1,Cytosol,0.8729812502861023
ENST00000783807.1|ENSG00000222001.3,Cytosol,0.8337602019309998
ENST00000783808.1|ENSG00000222001.3,Cytosol,0.8477604985237122
ENST00000783810.1|ENSG00000222001.3,Cytosol,0.8352569341659546
ENST00000463534.2|ENSG00000222001.3,Cytosol,0.8738439083099365
ENST00000796621.1|ENSG00000303700.1,Cytosol,0.93291038274765
ENST00000796622.1|ENSG00000303700.1,Cytosol,0.8247498869895935
ENST00000815321.1|ENSG00000289129.3,Cytosol,0.8029219508171082
ENST00000563747.1|ENSG00000259793.1,Cytosol,0.9006176590919495
ENST00000736491.1|ENSG00000296115.1,Cytosol,0.8455566167831421
ENST00000736492.1|ENSG00000296115.1,Cytosol,0.8375759720802307
ENST00000449667.1|ENSG00000293135.1,Cytosol,0.9134288430213928
ENST00000845380.1|ENSG00000293136.2,Cytosol,0.8275273442268372
ENST00000421868.1|ENSG00000293136.2,Cytosol,0.8743742108345032
ENST00000389816.3|ENSG00000293136.2,Cytosol,0.9299983978271484
ENST00000450901.1|ENSG00000293136.2,Cytosol,0.9484080076217652
ENST00000755739.1|ENSG00000298478.1,Cytosol,0.9799542427062988
ENST00000760714.1|ENSG00000299137.1,Cytosol,0.807113528251648
ENST00000668838.2|ENSG00000288040.2,Cytosol,0.8880382180213928
ENST00000738579.1|ENSG00000296359.1,Cytosol,0.8287086486816406
ENST00000738635.1|ENSG00000296376.1,Cytosol,0.8029701113700867
ENST00000724880.1|ENSG00000294638.1,ExtracellularVesicle,0.8124042749404907
ENST00000835505.1|ENSG00000308639.1,Cytosol,0.9028515815734864
ENST00000719136.1|ENSG00000293807.1,Cytosol,0.8040337562561035
ENST00000719272.1|ENSG00000293828.1,ExtracellularVesicle,0.8320223093032837
ENST00000825569.1|ENSG00000235726.8,Cytosol,0.8226210474967957
ENST00000825570.1|ENSG00000235726.8,Cytosol,0.8917152881622314
ENST00000825572.1|ENSG00000235726.8,Cytosol,0.8087174892425537
ENST00000825573.1|ENSG00000235726.8,Cytosol,0.8058141469955444
ENST00000825577.1|ENSG00000235726.8,Cytosol,0.8576496839523315
ENST00000825585.1|ENSG00000235726.8,Cytoplasm,0.8348687887191772
ENST00000825585.1|ENSG00000235726.8,Cytosol,0.9980949759483336
ENST00000825585.1|ENSG00000235726.8,Membrane,0.9247899651527404
ENST00000825585.1|ENSG00000235726.8,Mitochondrion,0.8135548233985901
ENST00000825585.1|ENSG00000235726.8,Nucleolus,0.8898295164108276
ENST00000825585.1|ENSG00000235726.8,Nucleoplasm,0.9050090909004213
ENST00000825597.1|ENSG00000235726.8,Cytosol,0.9904940724372864
ENST00000825597.1|ENSG00000235726.8,ExtracellularVesicle,0.83099764585495
ENST00000825597.1|ENSG00000235726.8,Mitochondrion,0.8446195721626282
ENST00000825586.1|ENSG00000235726.8,Cytoplasm,0.9014790654182434
ENST00000825586.1|ENSG00000235726.8,Cytosol,0.999550998210907
ENST00000825586.1|ENSG00000235726.8,ExtracellularVesicle,0.8386469483375549
ENST00000825586.1|ENSG00000235726.8,Membrane,0.9669240713119508
ENST00000825586.1|ENSG00000235726.8,Mitochondrion,0.8756737112998962
ENST00000825586.1|ENSG00000235726.8,Nucleolus,0.9396161437034608
ENST00000825586.1|ENSG00000235726.8,Nucleoplasm,0.9523071646690368
ENST00000825586.1|ENSG00000235726.8,Ribosome,0.8601224422454834
ENST00000825587.1|ENSG00000235726.8,Cytosol,0.9930918216705322
ENST00000825587.1|ENSG00000235726.8,Membrane,0.806901216506958
ENST00000825588.1|ENSG00000235726.8,Cytosol,0.990444004535675
ENST00000825588.1|ENSG00000235726.8,Membrane,0.8378950357437134
ENST00000825588.1|ENSG00000235726.8,Nucleolus,0.8082623481750488
ENST00000825588.1|ENSG00000235726.8,Nucleoplasm,0.81553053855896
ENST00000427619.6|ENSG00000235726.8,Cytosol,0.8263417482376099
ENST00000650875.1|ENSG00000235726.8,Cytosol,0.9151430130004884
ENST00000825590.1|ENSG00000235726.8,Cytosol,0.9119937419891356
ENST00000825582.1|ENSG00000235726.8,Cytosol,0.8044739365577698
ENST00000825591.1|ENSG00000235726.8,Cytosol,0.8720285892486572
ENST00000435896.6|ENSG00000235726.8,Cytosol,0.906176507472992
ENST00000825583.1|ENSG00000235726.8,Cytosol,0.8278889656066895
ENST00000825593.1|ENSG00000235726.8,Cytosol,0.9959343671798706
ENST00000825593.1|ENSG00000235726.8,Membrane,0.8912966847419739
ENST00000825593.1|ENSG00000235726.8,Nucleolus,0.8506016731262207
ENST00000825593.1|ENSG00000235726.8,Nucleoplasm,0.856730580329895
ENST00000413842.1|ENSG00000235726.8,Cytosol,0.9670923948287964
ENST00000434572.2|ENSG00000235726.8,Cytosol,0.9000571370124817
ENST00000825595.1|ENSG00000235726.8,Cytosol,0.8819052577018738
ENST00000825596.1|ENSG00000235726.8,Cytosol,0.9881086945533752
ENST00000825745.1|ENSG00000307407.1,Cytosol,0.8017842769622803
ENST00000731717.1|ENSG00000295672.1,Cytosol,0.8502983450889587
ENST00000762435.1|ENSG00000299301.1,Cytosol,0.8052175045013428
ENST00000762436.1|ENSG00000299301.1,Cytosol,0.8083075881004333
ENST00000440101.1|ENSG00000222007.6,ExtracellularVesicle,0.8379331827163696
ENST00000725223.1|ENSG00000294682.1,Cytosol,0.9882169365882874
ENST00000725223.1|ENSG00000294682.1,Membrane,0.8474071621894836
ENST00000725223.1|ENSG00000294682.1,Nucleolus,0.81332927942276
ENST00000725223.1|ENSG00000294682.1,Nucleoplasm,0.8163142800331116
ENST00000743814.1|ENSG00000296952.1,ExtracellularVesicle,0.8036038279533386
ENST00000763606.1|ENSG00000299448.1,Cytosol,0.909869372844696
ENST00000763608.1|ENSG00000299448.1,Cytosol,0.9000289440155029
ENST00000763727.1|ENSG00000299466.1,Cytosol,0.8579114675521851
ENST00000763725.1|ENSG00000299466.1,Cytosol,0.8488612174987793
ENST00000763726.1|ENSG00000299466.1,Cytosol,0.8587205410003662
ENST00000763729.1|ENSG00000299466.1,Cytosol,0.8608508706092834
ENST00000763728.1|ENSG00000299466.1,Cytosol,0.9167450070381165
ENST00000763730.1|ENSG00000299466.1,Cytosol,0.9152548313140868
ENST00000764084.1|ENSG00000299496.1,Cytosol,0.9745121002197266
ENST00000764083.1|ENSG00000299496.1,Cytosol,0.9719931483268738
ENST00000764082.1|ENSG00000299496.1,Cytosol,0.9695051908493042
ENST00000779939.1|ENSG00000301575.1,ExtracellularVesicle,0.8099633455276489
ENST00000779927.1|ENSG00000301575.1,Cytosol,0.861876368522644
ENST00000779930.1|ENSG00000301575.1,Cytosol,0.9658551216125488
ENST00000779941.1|ENSG00000301575.1,ExtracellularVesicle,0.8604027032852173
ENST00000779942.1|ENSG00000301575.1,ExtracellularVesicle,0.820087194442749
ENST00000779928.1|ENSG00000301575.1,Cytosol,0.8917787075042725
ENST00000779929.1|ENSG00000301575.1,Cytosol,0.8757675886154175
ENST00000779945.1|ENSG00000301575.1,Cytosol,0.8371633887290955
ENST00000779946.1|ENSG00000301575.1,ExtracellularVesicle,0.8161833882331848
ENST00000779948.1|ENSG00000301575.1,Cytosol,0.8017668128013611
ENST00000779950.1|ENSG00000301575.1,ExtracellularVesicle,0.8435332179069519
ENST00000779949.1|ENSG00000301575.1,ExtracellularVesicle,0.8252437114715576
ENST00000779953.1|ENSG00000301575.1,ExtracellularVesicle,0.8087436556816101
ENST00000779936.1|ENSG00000301575.1,Cytosol,0.9000597596168518
ENST00000779937.1|ENSG00000301575.1,Cytosol,0.8462974429130554
ENST00000779943.1|ENSG00000301575.1,Cytosol,0.8677433133125305
ENST00000779951.1|ENSG00000301575.1,Cytosol,0.876849353313446
ENST00000780188.1|ENSG00000301616.1,Cytosol,0.8922222852706909
ENST00000780187.1|ENSG00000301616.1,Cytosol,0.906217873096466
ENST00000780186.1|ENSG00000301616.1,Cytosol,0.8953075408935547
ENST00000780125.1|ENSG00000301594.1,Cytosol,0.8035494685173035
ENST00000792184.1|ENSG00000303146.1,Cytosol,0.9640824794769288
ENST00000753535.1|ENSG00000298173.1,Cytosol,0.8134310841560364
ENST00000771391.1|ENSG00000300399.1,Cytosol,0.8251360654830933
ENST00000771393.1|ENSG00000300399.1,Cytosol,0.8157333731651306
ENST00000771396.1|ENSG00000300399.1,Cytosol,0.8098877668380737
ENST00000771395.1|ENSG00000300399.1,Cytosol,0.8287550210952759
ENST00000771394.1|ENSG00000300399.1,Cytosol,0.8261764049530029
ENST00000771385.1|ENSG00000300399.1,Cytosol,0.81410151720047
ENST00000771383.1|ENSG00000300399.1,Cytosol,0.8351373672485352
ENST00000771382.1|ENSG00000300399.1,Cytosol,0.8219292759895325
ENST00000771381.1|ENSG00000300399.1,Cytosol,0.8005497455596924
ENST00000771386.1|ENSG00000300399.1,Cytosol,0.8705862760543823
ENST00000771387.1|ENSG00000300399.1,Cytosol,0.8190279603004456
ENST00000771389.1|ENSG00000300399.1,Cytosol,0.8848705291748047
ENST00000650781.1|ENSG00000232328.4,Cytosol,0.8598068356513977
ENST00000658516.1|ENSG00000232328.4,Cytosol,0.8528452515602112
ENST00000771843.1|ENSG00000232328.4,ExtracellularVesicle,0.8067184090614319
ENST00000771838.1|ENSG00000232328.4,Cytosol,0.8033550977706909
ENST00000771609.1|ENSG00000300430.1,Cytosol,0.8009910583496094
ENST00000771608.1|ENSG00000300430.1,Cytosol,0.8210735321044922
ENST00000771611.1|ENSG00000300430.1,Cytosol,0.8062222599983215
ENST00000771613.1|ENSG00000300430.1,Cytosol,0.8089196681976318
ENST00000771614.1|ENSG00000300430.1,Cytosol,0.8024359941482544
ENST00000771612.1|ENSG00000300430.1,Cytosol,0.8075193762779236
ENST00000771615.1|ENSG00000300430.1,Cytosol,0.808220386505127
ENST00000771617.1|ENSG00000300430.1,Cytosol,0.812507152557373
ENST00000771616.1|ENSG00000300430.1,Cytosol,0.8148840069770813
ENST00000771618.1|ENSG00000300430.1,Cytosol,0.8057807683944702
ENST00000771620.1|ENSG00000300430.1,Cytosol,0.8031210899353027
ENST00000771604.1|ENSG00000300430.1,Cytosol,0.8151696920394897
ENST00000771605.1|ENSG00000300430.1,Cytosol,0.8211204409599304
ENST00000771606.1|ENSG00000300430.1,Cytosol,0.8558547496795654
ENST00000771623.1|ENSG00000300430.1,Cytosol,0.9559619426727296
ENST00000771625.1|ENSG00000300430.1,Cytosol,0.8897834420204163
ENST00000771626.1|ENSG00000300430.1,Cytosol,0.8087801337242126
ENST00000755059.1|ENSG00000298351.1,Cytosol,0.805719792842865
ENST00000815601.1|ENSG00000306140.1,Cytosol,0.9389554262161256
ENST00000815602.1|ENSG00000306140.1,Cytosol,0.8745183348655701
ENST00000815600.1|ENSG00000306140.1,Cytosol,0.886059045791626
ENST00000815599.1|ENSG00000306140.1,Cytosol,0.8790020942687988
ENST00000804689.1|ENSG00000304566.1,Cytosol,0.9094218611717224
ENST00000804691.1|ENSG00000304566.1,Cytoplasm,0.8474084138870239
ENST00000804691.1|ENSG00000304566.1,Cytosol,0.9978284239768982
ENST00000804691.1|ENSG00000304566.1,Membrane,0.9365248084068298
ENST00000804691.1|ENSG00000304566.1,Mitochondrion,0.8229604363441467
ENST00000804691.1|ENSG00000304566.1,Nucleolus,0.9024626612663268
ENST00000804691.1|ENSG00000304566.1,Nucleoplasm,0.9142154455184937
ENST00000804691.1|ENSG00000304566.1,Ribosome,0.8042812347412109
ENST00000804692.1|ENSG00000304566.1,Cytosol,0.8254661560058594
ENST00000804825.1|ENSG00000304589.1,Cytosol,0.8055417537689209
ENST00000804830.1|ENSG00000304589.1,Cytosol,0.8283446431159973
ENST00000804832.1|ENSG00000304589.1,Cytosol,0.88516765832901
ENST00000804831.1|ENSG00000304589.1,Cytosol,0.9529402256011964
ENST00000804958.1|ENSG00000304616.1,Cytosol,0.9137600660324096
ENST00000804959.1|ENSG00000304616.1,Cytosol,0.9577596783638
ENST00000804961.1|ENSG00000304616.1,Cytosol,0.937703251838684
ENST00000804960.1|ENSG00000304616.1,Cytosol,0.9794862270355223
ENST00000804962.1|ENSG00000304616.1,Cytosol,0.8062765598297119
ENST00000804964.1|ENSG00000304616.1,Cytosol,0.8643768429756165
ENST00000804965.1|ENSG00000304616.1,Cytosol,0.9135653376579284
ENST00000416509.1|ENSG00000224844.1,Cytosol,0.8968144059181213
ENST00000796764.1|ENSG00000224132.3,Cytosol,0.8769376873970032
ENST00000796748.1|ENSG00000224132.3,Cytosol,0.8452610373497009
ENST00000796751.1|ENSG00000224132.3,Cytosol,0.8216606378555298
ENST00000796752.1|ENSG00000224132.3,Cytosol,0.8478890657424927
ENST00000796763.1|ENSG00000224132.3,Cytosol,0.8876243829727173
ENST00000796762.1|ENSG00000224132.3,Cytosol,0.8551266193389893
ENST00000796760.1|ENSG00000224132.3,ExtracellularVesicle,0.8300390839576721
ENST00000796761.1|ENSG00000224132.3,ExtracellularVesicle,0.8083502054214478
ENST00000797125.1|ENSG00000303771.1,Cytosol,0.8457090854644775
ENST00000797127.1|ENSG00000303771.1,Cytosol,0.9025654792785645
ENST00000797129.1|ENSG00000303771.1,Cytosol,0.8855719566345215
ENST00000797128.1|ENSG00000303771.1,Cytosol,0.9097758531570436
ENST00000724817.1|ENSG00000294631.1,Cytosol,0.8114615082740784
ENST00000724818.1|ENSG00000294631.1,Cytosol,0.85114985704422
ENST00000724956.1|ENSG00000294650.1,Cytosol,0.9115390777587892
ENST00000741027.1|ENSG00000296651.1,Cytosol,0.8795161843299866
ENST00000693351.2|ENSG00000289261.2,Cytosol,0.9208911061286926
ENST00000824718.1|ENSG00000307245.1,Cytosol,0.809151291847229
ENST00000824717.1|ENSG00000307245.1,Cytosol,0.8387531042098999
ENST00000767717.1|ENSG00000299963.1,Cytosol,0.9484779238700868
ENST00000658803.1|ENSG00000286864.1,Cytosol,0.909746527671814
ENST00000848181.1|ENSG00000288857.2,Cytosol,0.8898117542266846
ENST00000848168.1|ENSG00000288857.2,Cytosol,0.885949432849884
ENST00000848182.1|ENSG00000288857.2,Cytosol,0.929141879081726
ENST00000848175.1|ENSG00000288857.2,Cytosol,0.93978351354599
ENST00000848174.1|ENSG00000288857.2,Cytosol,0.9050453305244446
ENST00000848167.1|ENSG00000288857.2,Cytosol,0.9070483446121216
ENST00000848176.1|ENSG00000288857.2,Cytosol,0.8893182277679443
ENST00000686788.2|ENSG00000288857.2,Cytosol,0.8810322880744934
ENST00000848180.1|ENSG00000288857.2,Cytosol,0.8689470291137695
ENST00000848179.1|ENSG00000288857.2,Cytosol,0.9171692728996276
ENST00000848178.1|ENSG00000288857.2,Cytosol,0.8854420185089111
ENST00000848177.1|ENSG00000288857.2,Cytosol,0.8464769721031189
ENST00000848173.1|ENSG00000288857.2,Cytosol,0.802949070930481
ENST00000848169.1|ENSG00000288857.2,Cytosol,0.8302268385887146
ENST00000848453.1|ENSG00000310227.1,Cytosol,0.8487046957015991
ENST00000848454.1|ENSG00000310227.1,Cytosol,0.8275399804115295
ENST00000848455.1|ENSG00000310227.1,Cytosol,0.8508580923080444
ENST00000623136.1|ENSG00000279484.3,Cytosol,0.8254422545433044
ENST00000845992.1|ENSG00000279484.3,Cytosol,0.8256133198738098
ENST00000799399.1|ENSG00000225057.3,Cytosol,0.8735014200210571
ENST00000799397.1|ENSG00000225057.3,Cytosol,0.8568752408027649
ENST00000799394.1|ENSG00000225057.3,Cytosol,0.9494792222976683
ENST00000799393.1|ENSG00000225057.3,Cytosol,0.8933336138725281
ENST00000799398.1|ENSG00000225057.3,Cytosol,0.8576112985610962
ENST00000799395.1|ENSG00000225057.3,Cytosol,0.9179008603096008
ENST00000799391.1|ENSG00000225057.3,Cytosol,0.8699581623077393
ENST00000799396.1|ENSG00000225057.3,Cytosol,0.820955753326416
ENST00000637634.1|ENSG00000283635.1,Cytosol,0.9304436445236206
ENST00000437372.2|ENSG00000232306.3,Cytosol,0.8124766945838928
ENST00000809460.1|ENSG00000305185.1,ExtracellularVesicle,0.8016465902328491
ENST00000809458.1|ENSG00000305185.1,Cytosol,0.8068609237670898
ENST00000809525.1|ENSG00000305200.1,Cytosol,0.8985462188720703
ENST00000809526.1|ENSG00000305200.1,Cytosol,0.9945160746574402
ENST00000447880.1|ENSG00000229915.1,Cytosol,0.8634138703346252
ENST00000748705.1|ENSG00000297530.1,Cytosol,0.807824969291687
ENST00000849323.1|ENSG00000310365.1,Cytosol,0.8055194020271301
ENST00000752606.1|ENSG00000286160.3,Cytosol,0.8621634244918823
ENST00000752607.1|ENSG00000286160.3,Cytosol,0.8067182302474976
ENST00000752608.1|ENSG00000286160.3,Cytosol,0.8961040377616882
ENST00000763153.1|ENSG00000299393.1,Cytosol,0.8108267784118652
ENST00000727712.1|ENSG00000295059.1,Cytosol,0.8664089441299438
ENST00000761644.1|ENSG00000299219.1,Cytosol,0.8563079237937927
ENST00000794948.1|ENSG00000303491.1,Cytosol,0.9079095721244812
ENST00000687379.2|ENSG00000286525.4,Cytosol,0.816642165184021
ENST00000701432.1|ENSG00000286525.4,Cytosol,0.9522533416748048
ENST00000685729.3|ENSG00000286525.4,Cytosol,0.8522149324417114
ENST00000701251.1|ENSG00000286525.4,Cytosol,0.8371245265007019
ENST00000826419.1|ENSG00000286525.4,Cytosol,0.8050796389579773
ENST00000659636.1|ENSG00000286525.4,Cytosol,0.8413830399513245
ENST00000652635.1|ENSG00000286188.1,Cytosol,0.9208579659461976
ENST00000358775.1|ENSG00000196758.3,Cytosol,0.8039299845695496
ENST00000783177.1|ENSG00000301978.1,Cytosol,0.9049313068389891
ENST00000783178.1|ENSG00000301978.1,Cytosol,0.897236168384552
ENST00000783179.1|ENSG00000301978.1,Cytosol,0.8954030871391296
ENST00000783180.1|ENSG00000301978.1,Cytosol,0.8802720308303833
ENST00000783181.1|ENSG00000301978.1,Cytosol,0.8971726298332214
ENST00000783182.1|ENSG00000301978.1,Cytosol,0.958414614200592
ENST00000783183.1|ENSG00000301978.1,Cytosol,0.8573300838470459
ENST00000771078.1|ENSG00000300336.1,Cytosol,0.8194230198860168
ENST00000771158.1|ENSG00000300356.1,Cytosol,0.903328537940979
ENST00000567853.1|ENSG00000259889.1,Cytosol,0.8931005001068115
ENST00000407524.1|ENSG00000220256.5,Cytosol,0.8575918674468994
ENST00000650712.1|ENSG00000220256.5,Cytosol,0.8176116347312927
ENST00000766145.1|ENSG00000299761.1,Cytosol,0.8620850443840027
ENST00000766144.1|ENSG00000299761.1,Cytosol,0.8298958539962769
ENST00000827587.1|ENSG00000227479.2,Cytosol,0.8977092504501343
ENST00000832785.1|ENSG00000308246.1,Cytosol,0.8395541906356812
ENST00000782486.1|ENSG00000301884.1,Cytosol,0.8481867909431458
ENST00000782487.1|ENSG00000301884.1,Cytosol,0.8088096976280212
ENST00000782488.1|ENSG00000301884.1,ExtracellularVesicle,0.872020959854126
ENST00000770371.1|ENSG00000300245.1,Cytosol,0.8097155094146729
ENST00000654460.2|ENSG00000287049.2,Cytosol,0.9360424280166626
ENST00000847200.1|ENSG00000310104.1,Cytosol,0.9714210033416748
ENST00000847201.1|ENSG00000310104.1,Cytosol,0.9921627640724182
ENST00000847201.1|ENSG00000310104.1,Membrane,0.8908229470252991
ENST00000847201.1|ENSG00000310104.1,Nucleolus,0.8670293092727661
ENST00000847201.1|ENSG00000310104.1,Nucleoplasm,0.8716844320297241
ENST00000847202.1|ENSG00000310104.1,Cytosol,0.987929344177246
ENST00000847202.1|ENSG00000310104.1,Membrane,0.8704513907432556
ENST00000847202.1|ENSG00000310104.1,Nucleolus,0.8469886779785156
ENST00000847202.1|ENSG00000310104.1,Nucleoplasm,0.8461721539497375
ENST00000816772.1|ENSG00000306284.1,Cytosol,0.939756453037262
ENST00000765066.1|ENSG00000219159.5,Cytosol,0.9022085666656494
ENST00000765067.1|ENSG00000219159.5,Cytosol,0.879255473613739
ENST00000407635.2|ENSG00000219159.5,Cytosol,0.8567767143249512
ENST00000765068.1|ENSG00000219159.5,Cytosol,0.9303361177444458
ENST00000750633.1|ENSG00000297735.1,Cytosol,0.8289424180984497
ENST00000750637.1|ENSG00000297735.1,Cytosol,0.8275578618049622
ENST00000750636.1|ENSG00000297735.1,Cytosol,0.8335567116737366
ENST00000750635.1|ENSG00000297735.1,Cytosol,0.828827977180481
ENST00000750634.1|ENSG00000297735.1,Cytosol,0.8371551632881165
ENST00000750632.1|ENSG00000297735.1,Cytosol,0.8433849811553955
ENST00000425110.1|ENSG00000223991.1,Cytosol,0.8978031873703003
ENST00000814872.1|ENSG00000306025.1,Cytosol,0.9702142477035522
ENST00000814874.1|ENSG00000306025.1,Cytosol,0.8558846116065979
ENST00000814873.1|ENSG00000306025.1,Cytosol,0.8486477732658386
ENST00000814875.1|ENSG00000306025.1,Cytosol,0.9800339937210084
ENST00000814876.1|ENSG00000306025.1,Cytosol,0.9064626097679138
ENST00000814960.1|ENSG00000306047.1,Cytosol,0.804983377456665
ENST00000425183.1|ENSG00000229996.1,Cytosol,0.8452433943748474
ENST00000685640.3|ENSG00000289253.3,Cytosol,0.988494336605072
ENST00000685640.3|ENSG00000289253.3,Membrane,0.8010309934616089
ENST00000836607.1|ENSG00000289253.3,Cytosol,0.9924523234367372
ENST00000667920.1|ENSG00000286588.1,Cytosol,0.8767753839492798
ENST00000770032.1|ENSG00000300208.1,Cytosol,0.9297241568565368
ENST00000770033.1|ENSG00000300208.1,Cytosol,0.9059862494468688
ENST00000693270.2|ENSG00000289555.2,Cytosol,0.8728547096252441
ENST00000837749.1|ENSG00000289555.2,Cytosol,0.8201898336410522
ENST00000758924.1|ENSG00000298909.1,Cytosol,0.8704708814620972
ENST00000608316.1|ENSG00000273113.1,Cytosol,0.9212453961372375
ENST00000435195.1|ENSG00000235351.1,Cytosol,0.8658401966094971
ENST00000400768.2|ENSG00000215692.2,Cytosol,0.9200202226638794
ENST00000819905.1|ENSG00000306637.1,Cytosol,0.94883131980896
ENST00000770266.1|ENSG00000300233.1,Cytosol,0.9552214741706848
ENST00000437438.1|ENSG00000215023.2,Cytosol,0.960641622543335
ENST00000838835.1|ENSG00000224272.3,Cytosol,0.8125826716423035
ENST00000838836.1|ENSG00000224272.3,Cytosol,0.8212183713912964
ENST00000413820.1|ENSG00000224272.3,Cytosol,0.8289216160774231
ENST00000420272.2|ENSG00000224272.3,Cytosol,0.9524235129356384
ENST00000442867.2|ENSG00000235151.2,Cytosol,0.9328938126564026
ENST00000763610.1|ENSG00000299450.1,Cytosol,0.8426077961921692
ENST00000797163.1|ENSG00000303783.1,Cytosol,0.882964551448822
ENST00000797161.1|ENSG00000303783.1,Cytosol,0.8653392195701599
ENST00000797164.1|ENSG00000303783.1,Cytosol,0.8661102056503296
ENST00000797162.1|ENSG00000303783.1,Cytosol,0.8909479975700378
ENST00000804932.1|ENSG00000226423.2,Cytosol,0.800377368927002
ENST00000804933.1|ENSG00000226423.2,ExtracellularVesicle,0.8120258450508118
ENST00000625132.1|ENSG00000280119.1,Cytosol,0.8819724917411804
ENST00000771466.1|ENSG00000300410.1,Cytosol,0.9050389528274536
ENST00000771467.1|ENSG00000300410.1,Cytosol,0.8633358478546143
ENST00000771468.1|ENSG00000300410.1,Cytosol,0.8640186786651611
ENST00000771469.1|ENSG00000300410.1,Cytosol,0.9426349401474
ENST00000664151.1|ENSG00000287971.2,Cytosol,0.8042506575584412
ENST00000783040.1|ENSG00000287971.2,Cytosol,0.9636600613594056
ENST00000797846.1|ENSG00000291147.2,Cytosol,0.9551461935043336
